NewCreditCustomer,VerificationType,LanguageCode,Age,Gender,Country,Amount,Interest,LoanDuration,MonthlyPayment,UseOfLoan,Education,MaritalStatus,NrOfDependants,EmploymentStatus,EmploymentDurationCurrentEmployer,EmploymentPosition,WorkExperience,OccupationArea,HomeOwnershipType,IncomeFromPrincipalEmployer,IncomeFromPension,IncomeFromFamilyAllowance,IncomeFromSocialWelfare,IncomeFromLeavePay,IncomeFromChildSupport,IncomeOther,IncomeTotal,ExistingLiabilities,LiabilitiesTotal,RefinanceLiabilities,DebtToIncome,FreeCash,AmountOfPreviousLoansBeforeLoan,PreviousRepaymentsBeforeLoan,PreviousEarlyRepaymentsBefoleLoan,PreviousEarlyRepaymentsCountBeforeLoan,Defaulted
0,4.0,1,46,0.0,0,800.0,20.0,48,129.69129099251387,2,4.0,1.0,1,3.0,3,,5,3.0,1.0,910.0,0.0,0.0,0,0,0,0.0,910.0,6,501.0,0,27.69,385.0,2792.0082,1065.535,0.0,0.0,0
1,3.0,1,35,0.0,0,3500.0,31.0,48,138.27,5,4.0,2.0,0,3.0,0,,3,1.0,4.0,1150.0,170.0,0.0,0,0,0,0.0,1320.0,4,892.0,0,47.75,289.73,0.0,0.0,0.0,0.0,0
1,3.0,4,51,1.0,2,5000.0,29.55,9,642.84,2,4.0,3.0,0,3.0,4,,5,10.0,1.0,4300.0,0.0,0.0,0,0,0,0.0,4300.0,1,1290.0,0,14.95,2367.16,0.0,0.0,0.0,0.0,1
1,1.0,6,39,0.0,1,565.0,59.88,3,1173.85,2,1.0,1.0,3,3.0,0,,1,8.0,7.0,2200.0,0.0,0.0,0,0,0,0.0,2200.0,1,660.0,0,53.36,366.15,0.0,0.0,0.0,0.0,0
1,2.0,6,23,2.0,1,500.0,34.0,3,129.69129099251387,3,3.0,3.0,0,3.0,3,,3,12.0,3.0,1270.0,0.0,0.0,0,0,0,200.0,1470.0,2,596.0,0,27.35,698.0,600.0,0.0,0.0,0.0,0
1,4.0,3,39,0.0,0,4000.0,35.32,36,195.0,7,2.0,2.0,0,3.0,0,,0,1.0,2.0,1135.0,0.0,0.0,0,0,0,0.0,1135.0,1,340.0,0,17.18,600.0,0.0,0.0,0.0,0.0,1
0,1.0,1,33,1.0,0,1485.0,31.04,60,52.22,7,4.0,1.0,1,3.0,0,,3,14.0,2.0,950.0,0.0,0.0,0,0,0,0.0,950.0,5,583.28,0,36.89,314.5,7790.0,3896.59,0.0,0.0,1
1,3.0,6,26,0.0,1,1700.0,31.0,60,61.01,7,4.0,3.0,0,3.0,2,,3,9.0,2.0,850.0,0.0,0.0,0,0,0,0.0,850.0,1,350.0,0,7.18,438.99,0.0,0.0,0.0,0.0,0
1,4.0,6,33,0.0,1,1235.0,68.39,48,236.0,2,3.0,3.0,0,2.0,3,,0,1.0,2.0,1011.0,0.0,0.0,0,0,0,0.0,1011.0,8,1176.0,2,64.09,13.0,0.0,0.0,0.0,0.0,1
1,3.0,1,48,0.0,0,2000.0,16.79,60,55.41,2,4.0,2.0,0,3.0,0,,5,17.0,8.0,720.0,160.0,0.0,0,0,0,0.0,880.0,3,559.0,0,21.07,265.59,0.0,0.0,0.0,0.0,1
1,1.0,6,46,0.0,1,1165.0,31.12,60,41.02,3,5.0,1.0,1,4.0,0,,0,6.0,1.0,3000.0,0.0,0.0,0,0,0,0.0,3000.0,1,900.0,0,1.37,2058.98,0.0,0.0,0.0,0.0,1
1,4.0,1,48,0.0,0,3000.0,30.0,24,0.0,2,5.0,2.0,0,3.0,0,,5,15.0,2.0,854.0,140.0,0.0,0,0,0,0.0,994.0,10,635.0,4,25.25,215.0,0.0,0.0,0.0,0.0,1
1,4.0,6,38,0.0,1,2200.0,22.0,12,0.0,0,5.0,3.0,0,3.0,3,,0,1.0,2.0,783.0,450.0,0.0,0,0,0,0.0,1233.0,8,188.0,5,23.28,839.0,0.0,0.0,0.0,0.0,1
0,3.0,1,27,1.0,0,1500.0,22.36,60,46.73,2,4.0,1.0,1,3.0,2,,3,7.0,3.0,495.0,0.0,45.0,0,0,0,0.0,540.0,3,368.59,0,30.61,124.68,4200.0,1742.7,1600.0,1.0,1
0,4.0,6,38,1.0,1,1595.0,47.05,60,83.55,6,3.0,3.0,0,3.0,3,,1,14.0,2.0,1020.0,0.0,0.0,0,0,0,0.0,1020.0,4,688.05,0,41.33,248.4,2000.0,1313.26,0.0,0.0,1
1,4.0,6,26,1.0,1,800.0,29.0,60,28.4,7,4.0,3.0,0,3.0,3,,2,1.0,3.0,900.0,0.0,0.0,0,0,0,0.0,900.0,3,876.0,1,36.6,220.6,0.0,0.0,0.0,0.0,0
0,3.0,1,58,1.0,0,3190.0,15.37,60,84.81,7,5.0,3.0,0,3.0,2,,5,1.0,1.0,650.0,0.0,0.0,0,0,0,0.0,650.0,5,544.22,0,33.2,120.97,500.0,181.53,0.0,0.0,0
0,1.0,6,31,1.0,1,2000.0,73.73,48,137.01,6,3.0,3.0,0,3.0,4,,0,14.0,7.0,960.0,0.0,0.0,0,0,0,0.0,960.0,1,350.0,0,14.27,472.99,0.0,0.0,500.0,1.0,1
1,3.0,6,47,1.0,1,6400.0,31.12,60,232.81,6,5.0,3.0,0,3.0,0,,1,8.0,3.0,2850.0,0.0,0.0,0,0,0,0.0,2850.0,1,855.0,0,8.17,1762.19,0.0,0.0,0.0,0.0,1
0,3.0,1,26,1.0,0,7000.0,31.6,60,256.73,3,5.0,2.0,1,5.0,5,,3,1.0,4.0,2500.0,0.0,45.0,0,400,0,700.0,3645.0,3,1319.41,0,13.25,2068.86,3000.0,331.68,0.0,0.0,1
1,4.0,1,36,0.0,0,4780.0,22.18,60,148.43,3,4.0,3.0,0,3.0,4,,1,8.0,2.0,519.0,0.0,0.0,0,0,0,0.0,519.0,1,250.0,0,28.6,120.57,0.0,0.0,0.0,0.0,0
0,1.0,4,51,1.0,2,3000.0,32.85,48,123.05,7,2.0,3.0,0,3.0,2,,4,1.0,4.0,1685.0,0.0,0.0,0,0,0,0.0,1685.0,2,781.93,0,23.74,780.02,7000.0,933.26,6000.0,1.0,1
1,4.0,1,52,1.0,0,1100.0,29.0,60,39.95,7,4.0,2.0,0,3.0,4,,1,7.0,3.0,427.0,0.0,19.0,0,0,0,0.0,446.0,6,399.45,0,42.47,6.6,0.0,0.0,0.0,0.0,0
1,3.0,4,28,0.0,2,3000.0,31.92,60,109.38,6,5.0,3.0,0,3.0,5,,3,2.0,4.0,2700.0,0.0,0.0,0,0,0,0.0,2700.0,1,810.0,0,4.05,1780.62,0.0,0.0,0.0,0.0,0
1,3.0,4,48,0.0,2,5000.0,31.0,60,0.0,2,3.0,1.0,1,4.0,0,,5,6.0,9.0,4358.0,0.0,0.0,0,0,0,0.0,4358.0,5,1500.0,0,9.52,2693.0,0.0,0.0,0.0,0.0,1
1,3.0,6,30,0.0,1,2125.0,40.4,60,87.51,6,4.0,3.0,0,3.0,3,,3,7.0,3.0,1102.0,0.0,0.0,0,0,0,0.0,1102.0,1,350.0,0,7.94,664.49,0.0,0.0,0.0,0.0,1
1,3.0,4,33,1.0,2,2500.0,39.8,60,104.87,0,3.0,2.0,0,3.0,6,,0,17.0,6.0,1422.0,0.0,0.0,0,0,0,0.0,1422.0,4,750.0,0,24.96,567.13,0.0,0.0,0.0,0.0,0
1,4.0,1,33,0.0,0,3000.0,28.0,30,129.69129099251387,0,4.0,1.0,0,3.0,3,,0,1.0,1.0,943.0,0.0,0.0,0,0,0,0.0,943.0,8,925.0,4,36.06,312.0,0.0,0.0,0.0,0.0,0
1,4.0,1,40,0.0,0,1000.0,30.0,60,129.69129099251387,0,4.0,2.0,1,3.0,0,,1,8.0,1.0,714.0,0.0,0.0,0,0,0,0.0,714.0,9,623.0,4,48.04,199.0,4000.0,0.0,0.0,0.0,0
1,3.0,4,47,0.0,2,700.0,21.76,60,21.56,7,5.0,4.0,1,6.0,0,,1,10.0,3.0,0.0,1428.0,0.0,0,0,0,0.0,1428.0,2,650.0,0,12.01,756.44,0.0,0.0,0.0,0.0,1
0,3.0,1,58,1.0,0,2300.0,32.0,60,85.88,2,4.0,5.0,0,3.0,4,,5,7.0,1.0,489.0,187.0,0.0,0,0,0,0.0,676.0,4,554.17,1,38.47,165.95,3500.0,619.29,0.0,0.0,0
1,3.0,3,32,1.0,0,600.0,32.0,60,22.91,7,2.0,1.0,1,3.0,5,,1,1.0,1.0,366.0,0.0,0.0,0,0,0,0.0,366.0,1,250.0,0,6.26,93.09,0.0,0.0,0.0,0.0,1
1,1.0,6,52,2.0,1,1275.0,142.01,36,157.87,7,5.0,3.0,0,3.0,3,,2,11.0,1.0,1400.0,0.0,0.0,0,0,0,0.0,1400.0,7,770.71,0,36.33,471.42,0.0,0.0,0.0,0.0,1
1,3.0,4,50,1.0,2,1000.0,23.03,60,31.54,6,5.0,3.0,0,3.0,4,,5,1.0,1.0,2600.0,0.0,0.0,0,0,0,0.0,2600.0,5,2260.0,0,31.21,308.46,0.0,0.0,0.0,0.0,0
1,1.0,6,43,0.0,1,995.0,74.72,36,300.12,7,3.0,1.0,3,3.0,0,,1,3.0,1.0,1850.0,0.0,0.0,0,0,0,0.0,1850.0,2,915.0,0,16.22,634.88,0.0,0.0,0.0,0.0,1
1,4.0,6,36,2.0,1,1500.0,22.0,24,0.0,2,5.0,1.0,0,2.0,0,,1,1.0,9.0,1242.0,0.0,0.0,0,0,0,0.0,1242.0,5,810.0,0,6.28,354.0,0.0,0.0,0.0,0.0,1
0,3.0,1,29,0.0,0,1060.0,12.51,60,27.39,2,2.0,2.0,0,3.0,0,,3,3.0,1.0,845.0,0.0,0.0,0,0,0,0.0,845.0,19,936.31,2,68.96,9.3,850.0,103.57,0.0,0.0,1
1,4.0,6,37,0.0,1,1000.0,28.0,36,0.0,7,5.0,1.0,4,3.0,0,,1,1.0,3.0,950.0,0.0,0.0,0,0,0,0.0,950.0,6,668.0,0,20.11,241.0,0.0,0.0,0.0,0.0,1
0,4.0,1,67,0.0,0,500.0,20.6,12,48.13,0,4.0,1.0,0,3.0,5,,2,1.0,7.0,1000.0,330.0,0.0,0,0,0,0.0,1330.0,3,603.69,0,19.01,678.18,2700.0,2588.17,0.0,0.0,0
1,1.0,4,22,0.0,2,500.0,32.38,48,20.37,7,3.0,2.0,1,5.0,3,,3,6.0,4.0,3500.0,0.0,0.0,0,0,0,0.0,3500.0,2,1080.0,0,1.44,2399.63,0.0,0.0,0.0,0.0,1
1,4.0,4,31,1.0,2,4250.0,30.93,36,196.76,7,3.0,3.0,1,3.0,0,,0,1.0,4.0,1381.0,0.0,146.0,243,0,150,0.0,1920.0,6,848.28,0,24.43,874.96,0.0,0.0,0.0,0.0,0
1,3.0,6,50,1.0,1,3000.0,34.0,60,0.0,2,4.0,1.0,0,3.0,0,,5,15.0,1.0,1320.0,0.0,0.0,0,0,0,0.0,1320.0,1,396.0,0,7.95,811.0,0.0,0.0,0.0,0.0,0
1,4.0,1,32,0.0,0,129.98999999999998,28.0,3,129.69129099251387,7,2.0,3.0,0,3.0,4,,2,1.0,3.0,400.0,0.0,0.0,0,0,0,209.0,609.0,5,302.0,0,34.48,272.0,0.0,0.0,0.0,0.0,0
1,1.0,1,31,1.0,0,850.0,29.75,12,84.6,2,4.0,3.0,0,2.0,3,,2,1.0,3.0,345.0,0.0,0.0,0,0,0,100.0,445.0,1,250.0,0,19.01,110.4,0.0,0.0,0.0,0.0,0
1,3.0,4,51,1.0,2,4000.0,25.59,60,132.13,0,3.0,1.0,1,3.0,0,,0,1.0,8.0,1470.0,0.0,96.0,0,0,0,0.0,1566.0,6,1223.0,0,25.87,210.87,0.0,0.0,0.0,0.0,1
1,3.0,6,40,0.0,1,3100.0,32.0,24,129.69129099251387,7,5.0,3.0,0,3.0,0,,0,15.0,1.0,1596.0,0.0,0.0,0,0,0,0.0,1596.0,3,985.0,0,42.86,434.46,0.0,0.0,0.0,0.0,0
1,1.0,4,38,1.0,2,2000.0,33.79,60,76.11,6,3.0,1.0,0,3.0,6,,0,1.0,3.0,1500.0,0.0,0.0,0,0,0,800.0,2300.0,3,830.0,0,9.4,1393.89,0.0,0.0,0.0,0.0,1
1,4.0,3,28,0.0,0,2000.0,20.36,36,81.36,7,2.0,1.0,1,3.0,4,,3,6.0,1.0,376.0,0.0,0.0,0,0,0,0.0,376.0,2,304.0,1,21.64,44.64,0.0,0.0,0.0,0.0,0
1,3.0,4,23,1.0,2,2500.0,60.29,60,140.93,7,3.0,2.0,0,3.0,0,,3,1.0,5.0,1980.0,0.0,0.0,0,0,0,0.0,1980.0,2,849.0,0,20.0,990.07,0.0,0.0,0.0,0.0,1
1,3.0,6,26,1.0,1,635.0,64.69,18,57.37,8,3.0,3.0,0,3.0,2,,3,3.0,2.0,850.0,0.0,0.0,0,0,0,0.0,850.0,2,410.0,0,13.81,382.63,0.0,0.0,0.0,0.0,0
1,4.0,4,24,1.0,2,4780.0,32.73,36,226.06,8,4.0,2.0,0,3.0,2,,2,10.0,4.0,1349.0,0.0,0.0,0,0,0,0.0,1349.0,7,882.81,0,45.13,240.13,0.0,0.0,0.0,0.0,1
1,4.0,1,40,0.0,0,3500.0,28.0,60,0.0,0,4.0,1.0,1,3.0,2,,0,1.0,3.0,900.0,0.0,0.0,0,0,0,30.0,930.0,7,349.0,1,14.52,552.0,0.0,0.0,0.0,0.0,1
1,4.0,1,45,0.0,0,530.0,11.84,60,12.9,2,4.0,1.0,3,3.0,6,,5,4.0,3.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,2,335.0,0,4.79,652.1,0.0,0.0,0.0,0.0,1
0,4.0,1,50,0.0,0,2000.0,28.0,36,129.69129099251387,7,5.0,2.0,0,3.0,0,,0,15.0,9.0,696.0,171.0,0.0,0,0,0,0.0,867.0,10,477.0,0,24.57,307.0,2409.1244,2919.3553,0.0,0.0,0
1,4.0,6,29,2.0,1,2125.0,138.91,48,572.15,8,3.0,3.0,0,3.0,2,,3,8.0,6.0,1308.0,0.0,0.0,0,0,0,0.0,1308.0,3,732.99,0,69.81,2.86,0.0,0.0,0.0,0.0,1
0,3.0,1,36,1.0,0,2000.0,27.38,60,68.19,4,4.0,2.0,3,3.0,3,,1,9.0,2.0,411.0,0.0,0.0,0,0,0,0.0,411.0,2,332.85,0,36.75,9.96,2000.0,324.39,0.0,0.0,1
1,1.0,6,34,0.0,1,1700.0,69.12,48,346.2,0,5.0,3.0,0,3.0,3,,0,16.0,4.0,1500.0,0.0,0.0,0,0,0,0.0,1500.0,4,1119.0,0,67.68,34.8,0.0,0.0,0.0,0.0,0
1,4.0,1,36,0.0,0,2000.0,30.65,48,79.44,2,4.0,1.0,3,3.0,0,,0,1.0,7.0,1400.0,0.0,0.0,0,0,0,0.0,1400.0,7,824.55,1,20.98,629.25,0.0,0.0,0.0,0.0,0
1,1.0,6,38,2.0,1,1200.0,34.0,24,129.69129099251387,7,3.0,3.0,0,3.0,2,,0,10.0,2.0,1100.0,0.0,0.0,0,0,0,0.0,1100.0,1,350.0,0,6.36,680.41,0.0,0.0,0.0,0.0,0
1,3.0,6,40,0.0,1,2600.0,31.0,60,0.0,7,4.0,1.0,3,3.0,0,,1,1.0,3.0,1270.0,0.0,0.0,0,0,0,0.0,1270.0,6,722.0,0,17.8,463.0,0.0,0.0,0.0,0.0,1
1,4.0,6,43,0.0,1,5900.0,18.92,36,235.69,2,5.0,4.0,0,3.0,5,,1,14.0,1.0,2157.0,0.0,0.0,0,0,0,0.0,2157.0,4,1185.0,0,13.15,736.31,0.0,0.0,0.0,0.0,1
0,3.0,1,25,0.0,0,530.0,25.19,60,14.02,6,4.0,3.0,0,3.0,2,,2,3.0,3.0,844.0,0.0,0.0,0,0,0,0.0,844.0,3,289.32,0,5.96,540.66,1900.0,2089.02,0.0,0.0,0
1,4.0,3,25,1.0,0,700.0,30.0,12,129.69129099251387,6,3.0,1.0,3,3.0,3,,2,7.0,1.0,0.0,0.0,0.0,57,364,0,0.0,421.0,5,145.0,2,22.09,257.0,0.0,0.0,0.0,0.0,0
1,4.0,6,51,0.0,1,915.0,45.75,60,341.13,0,5.0,1.0,3,3.0,2,,0,15.0,3.0,2628.0,0.0,0.0,0,0,0,0.0,2628.0,4,1569.0,0,42.7,717.87,0.0,0.0,0.0,0.0,1
1,4.0,4,42,0.0,2,6780.0,25.0,60,0.0,3,4.0,1.0,3,3.0,3,,1,13.0,6.0,2180.0,0.0,0.0,0,0,0,0.0,2180.0,13,1374.0,0,38.07,559.0,0.0,0.0,0.0,0.0,1
1,4.0,9,22,1.0,3,1000.0,20.0,60,28.16,8,5.0,3.0,0,4.0,2,,2,11.0,2.0,617.0,0.0,0.0,0,0,0,0.0,617.0,1,250.0,0,4.56,338.84,0.0,0.0,0.0,0.0,1
0,1.0,1,28,0.0,0,5315.0,27.07,24,306.93,3,4.0,2.0,0,5.0,0,,3,1.0,2.0,560.0,0.0,0.0,0,0,0,600.0,1160.0,5,1058.42,2,56.67,154.65,1060.0,625.0,0.0,0.0,0
1,3.0,4,44,1.0,2,3000.0,31.0,60,107.66,0,5.0,2.0,1,3.0,0,,5,17.0,6.0,2388.0,0.0,104.0,0,0,0,0.0,2492.0,4,1502.0,2,4.32,1407.34,0.0,0.0,0.0,0.0,1
1,4.0,4,40,0.0,2,2125.0,37.99,36,106.84,5,3.0,2.0,0,3.0,2,,3,1.0,3.0,2309.0,0.0,0.0,0,0,0,0.0,2309.0,7,2227.58,2,69.04,22.84,0.0,0.0,0.0,0.0,1
0,4.0,1,23,1.0,0,350.0,18.0,24,129.69129099251387,8,4.0,1.0,0,3.0,4,,2,7.0,1.0,440.0,140.0,0.0,0,0,0,0.0,580.0,2,155.0,0,29.66,408.0,3000.0,503.6,0.0,0.0,1
0,4.0,6,44,0.0,1,4000.0,57.09,60,216.1,2,2.0,1.0,4,3.0,0,,1,15.0,1.0,1159.0,871.0,0.0,0,0,0,0.0,2030.0,4,1325.51,0,24.76,488.39,4300.0,576.79,0.0,0.0,1
1,4.0,4,49,0.0,2,2125.0,55.97,36,130.01,7,2.0,2.0,0,3.0,0,,5,8.0,4.0,2294.0,0.0,0.0,0,0,0,0.0,2294.0,7,1367.42,0,35.28,796.57,0.0,0.0,0.0,0.0,1
0,4.0,1,52,1.0,0,1275.0,31.49,36,57.93,0,4.0,2.0,1,3.0,0,,5,8.0,7.0,820.0,0.0,50.0,0,0,200,168.0,1238.0,10,1230.73,1,26.95,9.34,3860.0,2837.73,1000.0,1.0,0
1,4.0,6,28,1.0,1,4000.0,22.0,24,0.0,7,5.0,3.0,0,3.0,2,,3,1.0,2.0,1362.0,0.0,0.0,0,0,0,0.0,1362.0,2,308.0,0,15.86,846.0,0.0,0.0,0.0,0.0,1
1,4.0,6,37,1.0,1,1600.0,40.4,60,67.76,7,4.0,3.0,0,3.0,0,,1,1.0,2.0,1380.0,0.0,0.0,0,0,0,0.0,1380.0,1,414.0,0,4.91,898.24,0.0,0.0,5070.0,1.0,1
1,3.0,6,66,0.0,1,1500.0,31.0,24,0.0,2,4.0,4.0,0,6.0,0,,5,1.0,3.0,0.0,1146.0,0.0,0,0,0,0.0,1146.0,4,669.0,0,22.16,392.0,0.0,0.0,0.0,0.0,1
1,4.0,1,21,1.0,0,3720.0,29.5,60,127.28,7,3.0,2.0,0,3.0,2,,2,9.0,2.0,415.0,0.0,0.0,0,0,0,0.0,415.0,2,324.0,1,30.67,13.72,0.0,0.0,0.0,0.0,0
1,1.0,1,23,0.0,0,1060.0,36.34,18,79.55,3,4.0,3.0,0,3.0,4,,2,1.0,1.0,2300.0,0.0,0.0,0,0,0,0.0,2300.0,1,690.0,0,3.46,1530.45,0.0,0.0,0.0,0.0,0
1,4.0,9,53,0.0,3,5000.0,46.75,60,225.0,2,4.0,1.0,0,3.0,0,,5,19.0,1.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,2,420.0,0,34.5,355.0,0.0,0.0,0.0,0.0,1
1,3.0,4,56,1.0,2,3185.0,25.95,60,102.16,7,4.0,1.0,0,3.0,0,,5,11.0,8.0,2036.0,0.0,0.0,0,0,0,0.0,2036.0,5,1220.0,0,24.96,713.84,0.0,0.0,0.0,0.0,0
1,3.0,1,33,0.0,0,2100.0,21.02,60,63.83,2,4.0,1.0,3,5.0,3,,0,3.0,1.0,329.0,0.0,0.0,0,0,0,0.0,329.0,1,250.0,0,19.4,15.17,0.0,0.0,0.0,0.0,0
1,1.0,6,38,2.0,1,3575.0,53.36,60,327.21,2,5.0,3.0,0,3.0,2,,0,11.0,3.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,4,1116.7,1,63.39,16.09,0.0,0.0,0.0,0.0,1
1,4.0,9,37,0.0,3,4000.0,29.0,48,0.0,0,4.0,1.0,3,3.0,0,,1,5.0,7.0,850.0,0.0,40.0,0,0,0,0.0,890.0,9,728.0,6,15.96,215.0,0.0,0.0,0.0,0.0,1
1,4.0,1,38,0.0,0,8300.0,29.0,60,301.49,6,5.0,2.0,3,3.0,3,,4,7.0,1.0,1461.0,0.0,0.0,0,0,0,0.0,1461.0,5,1165.0,1,22.55,59.51,0.0,0.0,0.0,0.0,0
1,1.0,4,54,1.0,2,3185.0,53.24,36,189.39,2,3.0,4.0,0,3.0,4,,0,17.0,1.0,2230.0,0.0,0.0,0,0,0,0.0,2230.0,11,2019.74,0,69.06,20.87,0.0,0.0,0.0,0.0,1
1,3.0,4,38,1.0,2,2200.0,55.63,60,116.51,5,5.0,4.0,5,3.0,0,,3,17.0,1.0,2029.0,0.0,480.0,0,0,0,0.0,2509.0,7,2379.0,0,38.8,13.49,0.0,0.0,0.0,0.0,1
1,3.0,1,33,1.0,0,1600.0,31.0,60,57.42,4,5.0,1.0,4,3.0,0,,0,11.0,1.0,0.0,0.0,0.0,0,1673,0,0.0,1711.0,3,906.0,0,10.95,747.58,0.0,0.0,0.0,0.0,0
1,4.0,3,50,1.0,0,5000.0,28.0,36,0.0,0,2.0,5.0,0,3.0,0,,1,1.0,1.0,607.0,140.0,0.0,0,0,0,0.0,747.0,9,823.0,3,38.42,297.0,0.0,0.0,0.0,0.0,0
1,3.0,1,24,0.0,0,530.0,27.42,60,17.46,7,4.0,3.0,0,3.0,2,,4,15.0,6.0,550.0,0.0,0.0,0,0,0,100.0,650.0,4,392.77,0,24.65,239.77,0.0,0.0,0.0,0.0,0
1,1.0,4,55,0.0,2,600.0,33.32,48,24.78,8,4.0,3.0,0,6.0,0,,5,9.0,4.0,0.0,1150.0,0.0,203,0,0,0.0,1353.0,1,500.0,0,1.83,828.22,0.0,0.0,0.0,0.0,1
1,1.0,4,26,0.0,2,600.0,34.0,60,22.66,0,4.0,3.0,0,3.0,2,,3,14.0,3.0,1250.0,0.0,0.0,0,0,0,0.0,1250.0,4,672.0,0,15.57,555.34,0.0,0.0,0.0,0.0,0
0,4.0,1,30,0.0,0,600.0,29.0,18,129.69129099251387,7,4.0,1.0,1,3.0,5,,0,7.0,8.0,1340.0,0.0,0.0,0,0,0,0.0,1340.0,8,1101.0,0,32.31,195.0,3300.0,936.73,0.0,0.0,0
0,4.0,1,35,0.0,0,10100.0,19.72,36,407.57,6,4.0,2.0,1,3.0,3,,1,6.0,8.0,2146.0,0.0,0.0,0,0,0,0.0,2146.0,6,1379.07,0,44.44,359.36,530.0,217.12,0.0,0.0,1
0,3.0,6,38,0.0,1,700.0,73.73,48,47.95,7,4.0,3.0,1,3.0,6,,3,1.0,2.0,855.0,0.0,0.0,0,0,0,0.0,855.0,4,555.83,0,29.68,251.22,1200.0,215.35,2200.0,2.0,1
1,3.0,4,36,0.0,2,4000.0,31.0,60,0.0,2,3.0,2.0,1,3.0,0,,3,6.0,8.0,2165.0,0.0,0.0,0,0,0,0.0,2165.0,4,890.0,0,17.18,1143.0,0.0,0.0,0.0,0.0,1
1,4.0,1,29,0.0,0,3720.0,31.76,60,136.81,8,3.0,2.0,0,3.0,2,,0,1.0,1.0,564.0,0.0,0.0,0,0,0,0.0,564.0,12,804.0,7,49.97,32.19,0.0,0.0,0.0,0.0,1
1,1.0,6,32,2.0,1,1590.0,232.86,36,314.36,7,5.0,3.0,0,3.0,5,,3,1.0,1.0,1400.0,0.0,0.0,0,0,0,0.0,1400.0,3,536.83,0,30.8,548.81,0.0,0.0,0.0,0.0,1
1,4.0,1,24,0.0,0,2500.0,33.0,36,129.69129099251387,0,4.0,2.0,3,3.0,2,,4,3.0,2.0,763.0,0.0,0.0,0,0,0,0.0,763.0,9,258.0,4,36.57,395.0,0.0,0.0,0.0,0.0,0
1,1.0,1,37,0.0,0,1060.0,24.26,12,103.89,7,4.0,2.0,3,3.0,3,,2,6.0,4.0,2000.0,0.0,0.0,0,0,0,0.0,2000.0,3,827.0,0,16.54,1069.11,0.0,0.0,0.0,0.0,0
1,4.0,9,35,1.0,3,6700.0,26.0,60,0.0,2,4.0,1.0,3,3.0,4,,0,7.0,4.0,675.0,0.0,0.0,0,0,0,0.0,675.0,1,140.0,0,32.59,315.0,0.0,0.0,0.0,0.0,1
1,1.0,6,31,0.0,1,600.0,34.0,18,129.69129099251387,7,4.0,3.0,0,3.0,6,,1,1.0,2.0,745.0,0.0,0.0,0,0,0,200.0,945.0,1,350.0,0,4.55,553.0,0.0,0.0,0.0,0.0,0
1,1.0,1,34,0.0,0,2500.0,35.0,24,0.0,7,4.0,2.0,0,3.0,4,,0,4.0,1.0,1100.0,0.0,0.0,0,0,0,0.0,1100.0,1,330.0,0,13.27,628.0,0.0,0.0,0.0,0.0,1
1,4.0,1,25,0.0,0,1700.0,28.0,12,129.69129099251387,7,4.0,3.0,0,3.0,2,,4,10.0,6.0,795.0,0.0,0.0,0,0,0,0.0,795.0,6,222.0,1,36.23,409.0,0.0,0.0,0.0,0.0,0
1,1.0,1,33,1.0,0,635.0,27.25,12,63.17,2,4.0,1.0,3,3.0,0,,0,3.0,2.0,0.0,0.0,100.0,0,560,200,0.0,860.0,1,258.0,0,7.35,538.83,0.0,0.0,0.0,0.0,0
0,4.0,3,53,0.0,0,1400.0,32.0,60,52.27,0,4.0,4.0,0,3.0,2,,5,1.0,4.0,360.0,227.0,0.0,23,0,0,0.0,610.0,8,658.96,6,19.22,242.77,650.0,461.52,0.0,0.0,1
1,3.0,1,39,1.0,0,700.0,36.0,12,129.69129099251387,4,4.0,1.0,5,3.0,2,,1,18.0,7.0,195.0,0.0,305.0,0,0,0,0.0,500.0,3,346.0,0,17.0,80.0,0.0,0.0,0.0,0.0,0
1,3.0,4,54,0.0,2,2000.0,31.0,36,0.0,2,4.0,3.0,0,3.0,0,,1,3.0,1.0,2000.0,0.0,0.0,0,0,0,0.0,2000.0,2,810.0,0,14.8,1104.0,0.0,0.0,0.0,0.0,0
0,1.0,1,55,0.0,0,4250.0,18.74,48,140.66,2,4.0,2.0,0,3.0,3,,5,8.0,3.0,1350.0,171.0,0.0,0,0,0,0.0,1521.0,2,520.88,0,13.51,859.46,2125.0,204.74,0.0,0.0,1
1,4.0,1,40,0.0,0,3500.0,28.0,60,0.0,0,4.0,1.0,1,3.0,2,,0,1.0,3.0,900.0,0.0,0.0,0,0,0,30.0,930.0,7,349.0,1,14.52,552.0,0.0,0.0,0.0,0.0,1
1,4.0,4,54,1.0,2,3185.0,22.09,60,95.03,0,4.0,4.0,0,6.0,0,,0,1.0,4.0,0.0,1400.0,0.0,0,0,0,0.0,1400.0,7,1065.0,0,47.14,239.97,0.0,0.0,0.0,0.0,1
1,3.0,2,28,0.0,0,4250.0,30.53,24,225.79,4,5.0,3.0,0,3.0,2,,4,14.0,6.0,550.0,0.0,0.0,0,0,0,0.0,550.0,1,250.0,0,41.05,74.21,0.0,0.0,0.0,0.0,0
